label,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,data_8,data_9,data_10,data_11,data_12,data_13,data_14,data_15,data_16,data_17,data_18,data_19,data_20,data_21,data_22,data_23,data_24,data_25,data_26,data_27,data_28,data_29,data_30,data_31,data_32,data_33,data_34,data_35,data_36,data_37,data_38,data_39,data_40,data_41
0,0.0,0.2254886031150818,0.05402803421020508,0.2171575427055359,0.09342873096466064,0.1926213502883911,0.13270199298858643,0.1849973201751709,0.16236570477485657,0.18109697103500366,0.055734872817993164,0.0654447078704834,0.08319082856178284,0.01119983196258545,0.11986604332923889,0.0,0.14506366848945618,0.010582268238067627,0.033883243799209595,0.06321185827255249,0.11350038647651672,0.08563756942749023,0.10358729958534241,0.1339130997657776,0.0806974470615387,0.14286208152770996,0.020156294107437134,0.0753127932548523,0.09595653414726257,0.10707056522369385,0.08105194568634033,0.14864188432693481,0.05568164587020874,0.15241199731826782,0.010632336139678955,0.09768003225326538,0.07131746411323547,0.12069284915924072,0.06084933876991272,0.15202444791793823,0.03684282302856445,0.15563750267028809
0,0.0,0.2273988127708435,0.05512109398841858,0.21885281801223755,0.0947655737400055,0.19388806819915771,0.1349862515926361,0.18673831224441528,0.16609138250350952,0.18381202220916748,0.05699226260185242,0.06640219688415527,0.08614513278007507,0.011874973773956299,0.12339243292808533,0.0,0.14832031726837158,0.011274218559265137,0.035528868436813354,0.0638694167137146,0.1172417402267456,0.08837538957595825,0.10673579573631287,0.1357365846633911,0.08270227909088135,0.1423664093017578,0.022372573614120483,0.07596617937088013,0.09990611672401428,0.1083834171295166,0.08422777056694031,0.14948058128356934,0.05786365270614624,0.15133416652679443,0.013442158699035645,0.09796410799026489,0.07497605681419373,0.12178695201873779,0.06389981508255005,0.15331578254699707,0.03916966915130615,0.15603631734848022
0,0.0,0.22569715976715088,0.0572509765625,0.21917778253555298,0.09597095847129822,0.19460302591323853,0.13510587811470032,0.1866215467453003,0.1655682921409607,0.18229031562805176,0.05614456534385681,0.06788551807403564,0.0849674642086029,0.012137234210968018,0.12200415134429932,0.0,0.14684301614761353,0.010959327220916748,0.035656094551086426,0.0649867057800293,0.11599031090736389,0.08812379837036133,0.1053285300731659,0.13439685106277466,0.08125954866409302,0.13982534408569336,0.02279609441757202,0.07717078924179077,0.10073971748352051,0.10985100269317627,0.08439579606056213,0.15008419752120972,0.0580955445766449,0.15004205703735352,0.014188438653945923,0.099631667137146,0.07398119568824768,0.12469738721847534,0.06295159459114075,0.1558985710144043,0.03922984004020691,0.15774273872375488
0,0.0,0.22373604774475098,0.05750596523284912,0.21582746505737305,0.0965195894241333,0.1911185383796692,0.13487544655799866,0.18412631750106812,0.16322919726371765,0.1794310212135315,0.05520793795585632,0.06464236974716187,0.08239820599555969,0.011419296264648438,0.11903980374336243,0.0,0.1450519561767578,0.008560895919799805,0.033879637718200684,0.06245911121368408,0.11482983827590942,0.0854867696762085,0.10319817066192627,0.1331084966659546,0.07893842458724976,0.13920706510543823,0.02042350172996521,0.0751338005065918,0.0992894172668457,0.10782849788665771,0.08305096626281738,0.1491469144821167,0.056083232164382935,0.14944922924041748,0.010919421911239624,0.09805029630661011,0.07240122556686401,0.12264847755432129,0.061346620321273804,0.1543070673942566,0.036152273416519165,0.15613985061645508
0,0.0,0.22789698839187622,0.05894145369529724,0.2194414734840393,0.09734809398651123,0.1940077543258667,0.1363363265991211,0.18611139059066772,0.16620361804962158,0.18040335178375244,0.056180596351623535,0.06837540864944458,0.08427727222442627,0.011569201946258545,0.12172877788543701,0.0,0.14720740914344788,0.010558545589447021,0.035549819469451904,0.06576371192932129,0.11677509546279907,0.08821022510528564,0.10527026653289795,0.1357787847518921,0.0805228054523468,0.1414507031440735,0.02269342541694641,0.07780563831329346,0.10157826542854309,0.11106830835342407,0.08499917387962341,0.15275442600250244,0.058127522468566895,0.1525501012802124,0.014086753129959106,0.10002070665359497,0.07505825161933899,0.125677227973938,0.06401526927947998,0.15743470191955566,0.03936368227005005,0.1589447259902954
0,0.0,0.2277282476425171,0.05734050273895264,0.21981072425842285,0.09480726718902588,0.19428503513336182,0.13382896780967712,0.18554341793060303,0.16443055868148804,0.18022680282592773,0.05438074469566345,0.06827652454376221,0.08330607414245605,0.01207876205444336,0.12094137072563171,0.0,0.14593523740768433,0.010802388191223145,0.03417280316352844,0.06605827808380127,0.11525040864944458,0.08918523788452148,0.10473614931106567,0.13619065284729004,0.08063846826553345,0.1408894658088684,0.022221148014068604,0.07878553867340088,0.10083845257759094,0.11173313856124878,0.08502167463302612,0.15253835916519165,0.05852672457695007,0.15197259187698364,0.01467999815940857,0.10174787044525146,0.07433083653450012,0.1274523138999939,0.06345212459564209,0.15860748291015625,0.03936341404914856,0.15981000661849976
0,0.0,0.22610092163085938,0.05754435062408447,0.21811401844024658,0.0954967737197876,0.19190353155136108,0.13411709666252136,0.18128246068954468,0.16632157564163208,0.17527592182159424,0.054158955812454224,0.06791895627975464,0.080691397190094,0.014408409595489502,0.11784785985946655,0.0,0.14402732253074646,0.008210718631744385,0.03414645791053772,0.06635195016860962,0.11434081196784973,0.08814018964767456,0.104622483253479,0.13387787342071533,0.08088061213493347,0.13965654373168945,0.022401630878448486,0.0790855884552002,0.09951502084732056,0.11119431257247925,0.08416751027107239,0.15089106559753418,0.05846649408340454,0.15080618858337402,0.015410304069519043,0.10142278671264648,0.075691819190979,0.12590229511260986,0.06510782241821289,0.15651094913482666,0.040984153747558594,0.15816473960876465
0,0.0,0.22724604606628418,0.05752009153366089,0.21956294775009155,0.0941687524318695,0.19378840923309326,0.13230490684509277,0.1835395097732544,0.16430819034576416,0.1782665252685547,0.05228763818740845,0.06843018531799316,0.08045536279678345,0.013419747352600098,0.11785367131233215,0.0,0.1433303952217102,0.00955265760421753,0.03280940651893616,0.06662684679031372,0.1151072084903717,0.08732420206069946,0.10582238435745239,0.1335158348083496,0.08144950866699219,0.1382949948310852,0.021904051303863525,0.07965987920761108,0.10092595219612122,0.11026883125305176,0.08587297797203064,0.15030288696289062,0.05911824107170105,0.14987611770629883,0.015511900186538696,0.10253113508224487,0.07540136575698853,0.1272965669631958,0.06497135758399963,0.1579040288925171,0.040734708309173584,0.15884679555892944
0,0.0,0.22784316539764404,0.055540531873703,0.21875905990600586,0.09382128715515137,0.19215047359466553,0.13290894031524658,0.18254917860031128,0.16377705335617065,0.1776268482208252,0.05230209231376648,0.06708812713623047,0.07919669151306152,0.013576507568359375,0.11556363105773926,0.0,0.13996663689613342,0.008908390998840332,0.0325603187084198,0.06536579132080078,0.11452499032020569,0.08688628673553467,0.10508331656455994,0.1333693265914917,0.08069741725921631,0.13964152336120605,0.021198391914367676,0.07800203561782837,0.09923896193504333,0.10805672407150269,0.08438736200332642,0.1483536958694458,0.05804401636123657,0.14942485094070435,0.014100968837738037,0.10063779354095459,0.07485762238502502,0.12328857183456421,0.06413280963897705,0.1541762351989746,0.03949141502380371,0.15628880262374878
0,0.0,0.22701352834701538,0.05161005258560181,0.2177436351776123,0.0896109938621521,0.19122546911239624,0.12980839610099792,0.18160325288772583,0.16298973560333252,0.17759639024734497,0.049533843994140625,0.0670197606086731,0.07592570781707764,0.014770269393920898,0.1130298376083374,0.0,0.1384410560131073,0.00644075870513916,0.029232561588287354,0.06403195858001709,0.10875529050827026,0.08428889513015747,0.09816572070121765,0.13174724578857422,0.07330799102783203,0.13979166746139526,0.018321901559829712,0.07527869939804077,0.09393635392189026,0.10566121339797974,0.07917320728302002,0.14540761709213257,0.05290794372558594,0.14699673652648926,0.011536061763763428,0.09686315059661865,0.0735694169998169,0.1198996901512146,0.062422364950180054,0.15020906925201416,0.03722342848777771,0.15212523937225342
0,0.0,0.22763913869857788,0.052435845136642456,0.21812790632247925,0.09044542908668518,0.19090253114700317,0.12987011671066284,0.18175745010375977,0.1626310646533966,0.17876887321472168,0.05111527442932129,0.06685197353363037,0.07687240839004517,0.014322221279144287,0.11384883522987366,0.0,0.13896501064300537,0.006264150142669678,0.03082004189491272,0.06314963102340698,0.11104974150657654,0.08461320400238037,0.09951919317245483,0.1326148509979248,0.07362592220306396,0.140785813331604,0.019547253847122192,0.07416260242462158,0.09562554955482483,0.10691982507705688,0.0799725353717804,0.14709341526031494,0.05330550670623779,0.14775234460830688,0.012203425168991089,0.09576171636581421,0.0752389132976532,0.12045961618423462,0.06362485885620117,0.15126949548721313,0.03789544105529785,0.15245139598846436
